1385731564424;18.0;86673720991419
1385731564430;20.0;86673766904418
1385731564433;18.0;86673816838418
1385731564438;16.0;86673867013418
1385731564504;6.0;86673975564418
1385731564553;4.0;86674026336418
1385731564608;8.0;86674079136418
1385731564653;6.0;86674126347418
1385731564706;8.0;86674178417418
1385731564809;10.0;86674279490418
1385731564865;6.0;86674337489418
1385731564915;10.0;86674388001418
1385731564966;6.0;86674438107418
1385731565125;4.0;86674597157418
1385731565183;10.0;86674655482418
1385731565234;16.0;86674706344418
1385731565283;10.0;86674755923418
1385731565339;6.0;86674811477419
1385731565394;2.0;86674866630418
1385731565443;4.0;86674915370418
1385731565493;8.0;86674965763418
1385731565546;10.0;86675018753418
1385731565596;14.0;86675068760418
1385731565647;16.0;86675119146418
1385731565708;12.0;86675180266419
1385731565755;10.0;86675227578418
1385731565807;6.0;86675278958418
1385731565865;0.0;86675336906418
1385731566073;4.0;86675545444418
1385731566125;2.0;86675596358418
1385731566173;6.0;86675645980418
1385731566225;8.0;86675697591418
1385731566274;12.0;86675746131418
1385731566376;10.0;86675848957418
1385731566431;8.0;86675899358418
1385731566486;2.0;86675958147418
1385731566535;6.0;86676007935418
1385731566585;2.0;86676058130418
1385731566694;0.0;86676167181418
1385731566909;4.0;86676376206418
1385731567011;8.0;86676482527419
1385731567064;10.0;86676536024418
1385731567113;12.0;86676585966418
1385731567168;10.0;86676635909418
1385731567216;8.0;86676689282418
1385731567276;6.0;86676748246418
1385731567326;12.0;86676798674418
1385731567436;8.0;86676908036418
1385731567485;6.0;86676957696418
1385731567537;2.0;86677008165418
1385731567597;0.0;86677067709418
1385731567644;2.0;86677116422418
1385731567694;4.0;86677166571418
1385731567749;12.0;86677221278419
1385731567853;10.0;86677325553418
1385731567908;8.0;86677380569419
1385731567964;2.0;86677436462418
1385731568013;4.0;86677486172418
1385731568067;2.0;86677538736418
1385731568335;8.0;86677806881418
1385731568385;10.0;86677857316418
1385731568435;8.0;86677907320418
1385731568544;2.0;86678015498418
1385731568594;0.0;86678066611418
1385731568748;2.0;86678220535419
1385731568803;6.0;86678276000418
1385731568856;8.0;86678328398418
1385731568905;10.0;86678378197418
1385731569006;8.0;86678478661418
1385731569065;6.0;86678537297418
1385731569168;8.0;86678637355418
1385731569215;10.0;86678687655418
1385731569325;6.0;86678795992418
1385731569373;4.0;86678846028418
1385731569423;0.0;86678895796418
1385731569479;2.0;86678951389419
1385731569533;8.0;86679005845418
1385731569584;10.0;86679056023418
1385731569633;8.0;86679106190418
1385731569688;6.0;86679159397418
1385731569797;4.0;86679268174418
1385731569844;2.0;86679317212418
1385731569895;4.0;86679367804418
1385731569955;2.0;86679426720418
1385731570057;6.0;86679529065418
1385731570106;10.0;86679578003418
1385731570163;8.0;86679635355418
1385731570213;6.0;86679685722418
1385731570264;0.0;86679735869418
1385731570424;2.0;86679895888418
1385731570476;0.0;86679948448418
1385731570526;4.0;86679998198418
1385731570576;8.0;86680048507418
1385731570626;10.0;86680098338418
1385731570734;8.0;86680206904418
1385731570893;10.0;86680365974418
1385731570944;4.0;86680416414418
1385731570993;0.0;86680465984418
1385731571044;6.0;86680516302418
1385731571097;4.0;86680570173419
1385731571253;0.0;86680725505418
1385731571464;4.0;86680937008418
1385731571575;2.0;86681046485418
1385731571624;4.0;86681096953418
1385731571674;0.0;86681146705418
1385731571884;4.0;86681356692418
1385731571933;2.0;86681405662418
1385731571987;0.0;86681458965418
1385731572148;4.0;86681619127418
1385731572197;2.0;86681668758418
1385731572255;8.0;86681726987418
1385731572305;12.0;86681777346418
1385731572355;10.0;86681827711418
1385731572514;4.0;86681986687418
1385731572623;0.0;86682095960418
1385731572729;6.0;86682201620419
1385731572783;4.0;86682256101418
1385731572834;8.0;86682305985418
1385731572887;4.0;86682359256418
1385731572994;8.0;86682467341418
1385731573046;12.0;86682518445418
1385731573104;8.0;86682576744418
1385731573154;4.0;86682626706418
