1386163179728;5.0;6030340291654
1386163183335;5.0;6034406041000
1386163184238;5.0;6035308350000
1386163186443;5.0;6037513832000
1386163195867;5.0;6046937522000
1386163195947;0.0;6047017444000
1386163196303;5.0;6047373123000
1386163197106;5.0;6048176372000
1386163251142;5.0;6102212968000
1386163252345;5.0;6103416047000
1386163278516;5.0;6129582747000
1386163284127;5.0;6135196861000
1386163288337;5.0;6139407419000
1386163293653;5.0;6144721588000
1386163308689;5.0;6159759388000
1386163315807;5.0;6166877498000
1386163326434;5.0;6177504814000
1386163328038;5.0;6179108993000
1386163329943;5.0;6181013873000
1386163334656;5.0;6185726210000
1386163342985;5.0;6194047568000
1386163359722;5.0;6210791148000
1386163364032;5.0;6215102433000
1386163385989;5.0;6237060120000
1386163398523;5.0;6249593046000
1386163416270;5.0;6267340060000
1386163423590;5.0;6274659503000
1386163447960;5.0;6299024281000
1386163449959;5.0;6301029684000
1386163454372;5.0;6305441413000
1386163480245;5.0;6331310907000
1386163481543;5.0;6332614376000
1386163485354;5.0;6336424594000
1386163486356;5.0;6337427272000
1386163507513;5.0;6358584154000
1386163508417;5.0;6359486614000
1386163512327;5.0;6363397100000
1386163519245;5.0;6370315733000
