1386164272944;11.0;1386164272476910815
1386164272995;16.0;1386164272667340503
1386164273039;13.0;1386164272869305835
1386164273290;11.0;1386164273070764702
1386164273485;17.0;1386164273272211235
1386164273577;16.0;1386164273473169487
1386164273676;22.0;1386164273675043266
1386164273879;25.0;1386164273876520317
1386164274079;20.0;1386164274077814262
1386164274292;21.0;1386164274279565971
1386164274482;19.0;1386164274480676811
1386164274683;17.0;1386164274682269938
1386164274885;16.0;1386164274883716471
1386164275086;15.0;1386164275084674723
1386164275288;14.0;1386164275286517985
1386164275489;15.0;1386164275487946509
1386164275700;16.0;1386164275689454077
1386164276093;17.0;1386164276092347144
1386164276295;16.0;1386164276293610571
1386164276698;15.0;1386164276696503638
1386164276899;14.0;1386164276898127684
1386164277101;15.0;1386164277099513182
1386164277302;18.0;1386164277300868163
1386164277503;22.0;1386164277502467284
1386164277705;29.0;1386164277703834827
1386164277933;27.0;1386164277905311878
1386164278108;32.0;1386164278106673224
1386164278309;34.0;1386164278308150275
1386164278510;20.0;1386164278509474738
1386164278712;17.0;1386164278711043342
1386164279115;16.0;1386164279113857613
1386164279316;13.0;1386164279314907417
1386164279518;14.0;1386164279516659126
1386164279733;11.0;1386164279718319283
1386164279920;16.0;1386164279919033394
1386164280122;17.0;1386164280120968208
1386164280324;16.0;1386164280322414742
1386164280726;15.0;1386164280725271422
1386164280928;14.0;1386164280926717955
1386164281532;15.0;1386164281531070015
1386164281935;17.0;1386164281934054634
1386164282137;18.0;1386164282135287545
1386164282338;19.0;1386164282336886666
1386164282539;18.0;1386164282537661812
1386164282741;47.0;1386164282739901802
1386164282942;35.0;1386164282941098356
1386164283144;66.0;1386164283142483854
1386164283361;87.0;1386164283343930387
1386164283546;65.0;1386164283545315885
1386164283748;58.0;1386164283746836208
1386164283949;35.0;1386164283948496364
1386164284151;38.0;1386164284149705106
1386164284355;45.0;1386164284351273709
1386164284553;34.0;1386164284552079373
1386164284756;35.0;1386164284754136258
1386164284956;29.0;1386164284955442938
1386164285158;23.0;1386164285156858953
1386164285359;22.0;1386164285358311852
1386164285563;23.0;1386164285560277184
