1385178171149;150.0;19665601320000
1385178171150;195.0;19665833162000
1385178171150;255.0;19665866121000
1385178171177;240.0;19665964907000
1385178171207;300.0;19666083162000
1385178171407;330.0;19666184908000
1385178171429;375.0;19666262545000
1385178171474;405.0;19666325685000
1385178172039;420.0;19666456209000
1385178172062;450.0;19666523745000
1385178172166;465.0;19666622805000
1385178172261;555.0;19666685732000
1385178172375;615.0;19666744112000
1385178172448;705.0;19666787447000
1385178172620;780.0;19666865511000
1385178172652;840.0;19666927828000
1385178172674;870.0;19667052187000
1385178172704;945.0;19667126894000
1385178172755;900.0;19667254183000
1385178172773;795.0;19667314577000
1385178172792;705.0;19667381777000
1385178172810;645.0;19667441683000
1385178172823;600.0;19667499697000
1385178172830;585.0;19667561098000
1385178172832;540.0;19667608736000
1385178172870;495.0;19667705294000
1385178172895;465.0;19667757418000
1385178172907;450.0;19667807161000
1385178172916;420.0;19667849672000
1385178172946;390.0;19667902834000
1385178172969;375.0;19667956423000
1385178173019;360.0;19668006014000
1385178173063;345.0;19668049746000
1385178173272;360.0;19668259127000
1385178173479;345.0;19668466738000
1385178173625;360.0;19668612398000
1385178173746;375.0;19668732363000
1385178173776;405.0;19668763185000
1385178173848;420.0;19668834627000
1385178173888;435.0;19668874269000
1385178173981;495.0;19668967928000
1385178174064;510.0;19669051210000
1385178174103;555.0;19669089571000
1385178174197;600.0;19669184328000
1385178174230;675.0;19669217226000
1385178174293;825.0;19669280123000
1385178174331;885.0;19669318422000
1385178174454;870.0;19669440706000
1385178174496;840.0;19669483431000
1385178174559;795.0;19669545626000
1385178174597;750.0;19669583712000
1385178174831;780.0;19669818239000
1385178174870;855.0;19669856844000
1385178174933;885.0;19669920320000
1385178175103;870.0;19670089876000
1385178175237;855.0;19670224215000
1385178175372;840.0;19670359591000
1385178175597;855.0;19670583651000
1385178175718;810.0;19670704958000
1385178175754;645.0;19670740541000
1385178175824;465.0;19670810762000
1385178176155;525.0;19671142275000
1385178176204;735.0;19671191500000
1385178176237;900.0;19671224215000
1385178176269;915.0;19671255587000
1385178176396;885.0;19671382357000
1385178176432;840.0;19671419405000
1385178176464;795.0;19671450685000
1385178176528;750.0;19671513765000
1385178176636;690.0;19671622652000
1385178176800;675.0;19671787539000
1385178176972;735.0;19671958498000
1385178177035;750.0;19672022341000
1385178177135;570.0;19672122499000
1385178177198;510.0;19672184999000
1385178177260;480.0;19672247713000
1385178177292;450.0;19672279024000
1385178177354;390.0;19672341188000
1385178177464;420.0;19672450655000
1385178177527;390.0;19672513765000
1385178177630;405.0;19672616701000
1385178177716;345.0;19672702120000
1385178177777;255.0;19672763674000
1385178177924;180.0;19672868624000
1385178177949;165.0;19672936159000
1385178178159;150.0;19673146151000
1385178178480;135.0;19673466402000
1385178178546;105.0;19673531740000
1385178178581;90.0;19673567903000
1385178178669;75.0;19673655916000
1385178178862;60.0;19673849153000
1385178179879;45.0;19674866304000
1385178180561;30.0;19675547365000
1385178180722;45.0;19675709169000
1385178181393;30.0;19676380281000
1385178185386;15.0;19680372591000
1385178186581;30.0;19681568239000
1385178197114;15.0;19692100832000
1385178197301;30.0;19692287905000
1385178197419;15.0;19692403627000
1385178197674;30.0;19692661623000
1385178197769;15.0;19692755922000
1385178197831;30.0;19692817720000
1385178198722;15.0;19693709230000
1385178199558;30.0;19694545076000
1385178202214;15.0;19697200624000
1385178202307;30.0;19697294374000
1385178202433;15.0;19697419252000
1385178202527;30.0;19697513674000
1385178257534;45.0;19752520967000
1385178259347;30.0;19754333956000
1385178259721;45.0;19754708406000
1385178260309;30.0;19755296267000
1385178260792;45.0;19755778780000
1385178261988;30.0;19756975283000
1385178262177;45.0;19757163088000
1385178273051;60.0;19768037905000
1385178273151;45.0;19768138063000
1385178275902;60.0;19770889040000
1385178275987;45.0;19770974489000
1385178280768;30.0;19775755220000
1385178280831;45.0;19775817903000
1385178281050;30.0;19776036562000
1385178281152;45.0;19776138613000
1385178281269;30.0;19776255861000
1385178288819;45.0;19783804323000
1385178288992;30.0;19783979738000
1385178289551;45.0;19784537355000
1385178290472;30.0;19785458773000
1385178294182;45.0;19789169283000
1385178296766;30.0;19791753084000
1385178305184;15.0;19800171541000
1385178305284;30.0;19800270998000
