1385702374217;120.26865298773096;31.482368239837122;-5.0;48.0;1385702374988
1385702375298;120.26876562755362;31.48228008018544;-2.0;32.0;1385702375988
1385702376194;120.26877530903798;31.482273766944292;-1.0;32.0;1385702376987
1385702377241;120.26877409974877;31.482267481314157;0.0;32.0;1385702377987
1385702378202;120.26877681306466;31.482250086991634;3.0;32.0;1385702378987
1385702379263;120.26878316121416;31.48224735217999;2.0;24.0;1385702379973
1385702380249;120.26878407554796;31.482255496831957;6.0;24.0;1385702381000
1385702381256;120.2687891582485;31.48226683998403;7.0;24.0;1385702382000
1385702382226;120.26878806352263;31.482294697631335;9.0;24.0;1385702383000
1385702383213;120.26878746808546;31.482318525962445;8.0;24.0;1385702384000
1385702384153;120.26879424902332;31.482322949054893;8.0;24.0;1385702385000
1385702386279;120.26881022526373;31.482337615461248;2.0;16.0;1385702387000
1385702388186;120.26882651783366;31.48235660837256;1.0;48.0;1385702389000
1385702389147;120.26883261747898;31.48237494219053;1.0;48.0;1385702390000
1385702390166;120.2688387171243;31.4823932760085;1.0;48.0;1385702391000
1385702391513;120.26883846064513;31.482369904996435;-1.0;48.0;1385702392000
1385702392402;120.26883853854578;31.4823253992593;-1.0;16.0;1385702393000
1385702393413;120.26883947019986;31.48228886623778;-2.0;32.0;1385702394000
1385702394413;120.2688544039553;31.482270576159042;-6.0;48.0;1385702395000
1385702395409;120.2688707017015;31.482246462714734;-11.0;48.0;1385702396000
1385702396463;120.26889443411856;31.482233820580277;-9.0;48.0;1385702397000
1385702398433;120.26894728770075;31.48221710484419;-15.0;24.0;1385702399000
1385702399381;120.26896807831186;31.482208502178924;-16.0;24.0;1385702400000
1385702400508;120.26897982946132;31.482205323385266;-13.0;16.0;1385702401000
1385702401411;120.26899867948163;31.48220382918951;-13.0;16.0;1385702402000
1385702402452;120.26901479816203;31.48220176411753;-16.0;16.0;1385702403000
1385702403422;120.26901091897815;31.48219365518037;-16.0;16.0;1385702404000
1385702404446;120.26900485366586;31.482188392475862;-15.0;16.0;1385702405000
1385702405402;120.26899902728992;31.48219383611374;-15.0;16.0;1385702406000
1385702406496;120.26899344468768;31.4821973999749;-14.0;16.0;1385702407000
1385702407403;120.26899505079896;31.48219545938632;-14.0;24.0;1385702408000
1385702408427;120.26898435675874;31.482206742648074;-13.0;24.0;1385702409000
1385702409413;120.26897177361589;31.48221790874923;-12.0;24.0;1385702410000
1385702410437;120.26893992687395;31.48222210544542;-10.0;24.0;1385702411000
1385702411419;120.26891544174183;31.482221592876588;-7.0;24.0;1385702412000
1385702412394;120.26890176214039;31.48221721520441;-9.0;12.0;1385702413000
1385702413434;120.26886998589923;31.482213624829605;-11.0;12.0;1385702414000
1385702414450;120.26884340592973;31.482209846594337;-9.0;12.0;1385702415000
1385702415504;120.26881316533573;31.482209241782996;-14.0;12.0;1385702416000
1385702416429;120.2687846064142;31.482210658170214;-17.0;12.0;1385702417000
1385702417440;120.26876980167687;31.482211349594188;-17.0;12.0;1385702418000
1385702418432;120.26875414369532;31.482213123837372;-19.0;12.0;1385702419000
1385702419402;120.26874969556553;31.482212659386903;-18.0;12.0;1385702420000
1385702420418;120.26874179040283;31.48221061020253;-19.0;16.0;1385702421000
1385702421413;120.2687471342768;31.482197496282527;-21.0;16.0;1385702422000
1385702422430;120.26875876145596;31.482173485747147;-17.0;16.0;1385702423000
1385702423340;120.2687716210633;31.482136085453128;-21.0;16.0;1385702424000
1385702424156;120.26877414427899;31.482116452762117;-24.0;12.0;1385702425000
1385702425184;120.26877466069028;31.482103121333076;-26.0;12.0;1385702426000
1385702426377;120.26878735041608;31.48211417301753;-8.0;24.0;1385702427000
1385702427199;120.26879220447691;31.482121084454693;-3.0;12.0;1385702428000
1385702428203;120.26879191213582;31.482113295793535;12.0;12.0;1385702429000
1385702429249;120.26879226942836;31.48211085225628;13.0;12.0;1385702430000
1385702430165;120.2687910128898;31.48210916329924;15.0;12.0;1385702431000
1385702431255;120.26879190150176;31.48210805231448;16.0;12.0;1385702432000
1385702432194;120.26879251258606;31.482106868255826;16.0;12.0;1385702433000
1385702433232;120.26879375036269;31.48210732732828;15.0;12.0;1385702434000
1385702434312;120.26879884547752;31.48210475701376;7.0;12.0;1385702435000
1385702435305;120.26880476753402;31.482099954879892;10.0;12.0;1385702436000
1385702436205;120.26880660835414;31.482093482733383;6.0;12.0;1385702437000
1385702437372;120.2688077959151;31.482089590251086;7.0;12.0;1385702438000
1385702438230;120.26880824857939;31.48208639442011;3.0;12.0;1385702439000
1385702439224;120.26880266553422;31.482077983299988;6.0;12.0;1385702440000
1385702440225;120.26879673185327;31.48207042302784;2.0;12.0;1385702441000
1385702441316;120.26879513014883;31.482069377846777;2.0;12.0;1385702442000
1385702442236;120.26879291814971;31.48206808770873;0.0;12.0;1385702443000
1385702443255;120.26878964053964;31.482066812263103;0.0;24.0;1385702444000
1385702444265;120.2687859430744;31.482065894940998;-2.0;16.0;1385702445000
1385702445250;120.26878193119549;31.482064726841724;-2.0;16.0;1385702446000
1385702446289;120.26877755479403;31.482063749546928;-4.0;16.0;1385702447000
1385702447210;120.26877265102479;31.48206299159468;-6.0;16.0;1385702448000
1385702448255;120.26876763437174;31.48206216592465;-7.0;16.0;1385702449000
1385702449250;120.26876270503534;31.482061582704553;-6.0;16.0;1385702450000
1385702450222;120.26875764410651;31.48206099886449;-6.0;16.0;1385702451000
1385702451213;120.2687526341188;31.482060504410025;-6.0;16.0;1385702452000
1385702452234;120.26873868476872;31.482057075792245;-7.0;16.0;1385702453000
