1386218166627;612.88;28552951617000
1386218174534;277.1;28561877964000
1386218176946;159.09;28564285037000
1386218178445;88.67;28565789434000
1386218179949;50.86;28567293911000
1386218181454;31.3;28568798338000
1386218182959;22.82;28570302778000
1386218188775;34.88;28576120067000
1386218190180;65.85;28577524186000
1386218191483;146.05;28578828094000
1386218193389;199.19;28580733662000
1386218199107;119.97;28586450520000
1386218200410;42.05;28587754376000
1386218201613;19.23;28588957923000
1386218204121;12.39;28591465349000
1386218206829;20.21;28594173330000
1386218208534;25.43;28595878346000
