1385469071044;-0.3884769;3.6611047;18.098486;1385469055270177001
1385469071045;0.0067362;-0.20154403;-0.05255322;1385469070839396001
1385469071046;0.0035404062;-0.1876956;-0.06746692;1385469070844313001
1385469071047;-7.206514E-4;-0.16639031;-0.072793245;1385469070849257001
1385469071047;-0.010308031;-0.1429545;-0.07598904;1385469070854201001
1385469071047;-0.023091204;-0.12058394;-0.07811957;1385469070859141001
1385469071048;-0.038004905;-0.09927865;-0.073858514;1385469070864098001
1385469071048;-0.051853344;-0.07903863;-0.06746692;1385469070869039001
1385469071054;-0.06996284;-0.06305966;-0.061075337;1385469070873973001
1385469071055;-0.082746014;-0.05347228;-0.05255322;1385469070878912001
1385469071056;-0.09339865;-0.049211223;-0.042965844;1385469070883854001
1385469071057;-0.09659445;-0.048145957;-0.033378463;1385469070888816001
1385469071058;-0.09446392;-0.050276488;-0.029117405;1385469070893740001
1385469071058;-0.084876545;-0.054537542;-0.029117405;1385469070898697001
1385469071059;-0.071028106;-0.05773334;-0.03444373;1385469070903637001
1385469071059;-0.053983875;-0.06519019;-0.044031106;1385469070908575001
1385469071060;-0.035874378;-0.07264704;-0.05148796;1385469070913515001
1385469071060;-0.018830147;-0.075842835;-0.06427113;1385469070918458001
1385469071061;-0.004981709;-0.08223442;-0.07811957;1385469070923408001
1385469071061;0.0056709354;-0.08436495;-0.09409854;1385469070928407001
1385469071062;0.012062522;-0.08543021;-0.10901224;1385469070933287001
1385469071062;0.012062522;-0.08756074;-0.117534354;1385469070938238001
1385469071062;0.0067362;-0.088626005;-0.13351332;1385469070943180001
1385469071063;-7.206514E-4;-0.090756536;-0.13883965;1385469070948116001
1385469071063;-0.013503824;-0.090756536;-0.14523123;1385469070953815001
1385469071064;-0.027352262;-0.086495474;-0.15055755;1385469070958006001
1385469071064;-0.04652702;-0.08436495;-0.14416596;1385469070962946001
1385469071067;-0.06463651;-0.0769081;-0.1399049;1385469070967894001
1385469071077;-0.07955022;-0.07264704;-0.13244805;1385469070972840001
1385469071077;-0.08807234;-0.061994396;-0.12925225;1385469070977775001
1385469071078;-0.09339865;-0.054537542;-0.1249912;1385469070982719001
1385469071078;-0.09446392;-0.048145957;-0.12073015;1385469070987693001
1385469071078;-0.0891376;-0.041754372;-0.12392594;1385469070992619001
1385469071079;-0.081680745;-0.03429752;-0.12286068;1385469070997547001
1385469071079;-0.0742239;-0.033232257;-0.12286068;1385469071002505000
1385469071080;-0.06570178;-0.033232257;-0.12073015;1385469071007445001
1385469071080;-0.057179667;-0.030036462;-0.12392594;1385469071012385000
1385469071081;-0.049722817;-0.031101726;-0.12605646;1385469071017332001
1385469071081;-0.04333123;-0.03216699;-0.12392594;1385469071022328000
1385469071081;-0.03907017;-0.031101726;-0.128187;1385469071027220001
1385469071084;-0.034809113;-0.031101726;-0.128187;1385469071032158000
1385469071084;-0.033743847;-0.030036462;-0.1249912;1385469071037115001
1385469071085;-0.032678585;-0.02471014;-0.12925225;1385469071042063000
1385469071117;-0.029482791;-0.019383818;-0.12925225;1385469071046995001
1385469071118;-0.026286997;-0.01512276;-0.13031752;1385469071051963000
1385469071119;-0.025221733;-0.009796438;-0.13564385;1385469071056880001
1385469071119;-0.023091204;-0.0034048515;-0.13777438;1385469071061817000
1385469071119;-0.020960676;0.0019214707;-0.14203544;1385469071066763001
1385469071120;-0.02202594;0.007247793;-0.13883965;1385469071071724000
1385469071121;-0.01989541;0.015769908;-0.14097017;1385469071076651001
1385469071121;-0.018830147;0.022161495;-0.14097017;1385469071081589000
1385469071122;-0.02202594;0.027487816;-0.13883965;1385469071086538001
1385469071122;-0.027352262;0.029618345;-0.1313828;1385469071091482000
1385469071123;-0.032678585;0.03068361;-0.12605646;1385469071096422001
1385469071126;-0.038004905;0.031748876;-0.12179541;1385469071101366000
1385469071126;-0.040135436;0.03068361;-0.1100775;1385469071106305001
1385469071127;-0.04333123;0.025357287;-0.099424854;1385469071111253000
1385469071127;-0.04333123;0.017900437;-0.0951638;1385469071116194001
1385469071127;-0.040135436;0.008313057;-0.08451115;1385469071121139000
1385469071128;-0.034809113;-0.004470116;-0.08238063;1385469071126079001
1385469071147;-0.027352262;-0.01512276;-0.07918483;1385469071131019000
1385469071148;-0.02202594;-0.023644876;-0.072793245;1385469071135966001
1385469071148;-0.018830147;-0.031101726;-0.07172798;1385469071140909000
1385469071149;-0.016699618;-0.033232257;-0.072793245;1385469071145857001
1385469071155;-0.015634354;-0.027905934;-0.08131536;1385469071150797000
1385469071158;-0.01989541;-0.018318553;-0.08344589;1385469071155741001
1385469071163;-0.026286997;-0.0055353804;-0.088772215;1385469071160678000
1385469071168;-0.034809113;0.0061825286;-0.09303327;1385469071165625001
1385469071173;-0.04546176;0.0189657;-0.09622906;1385469071170566000
1385469071177;-0.055049136;0.03068361;-0.10049012;1385469071175505001
1385469071182;-0.066767044;0.04453205;-0.09729433;1385469071180447000
1385469071187;-0.07528916;0.058380485;-0.090902746;1385469071185390001
1385469071192;-0.08700707;0.0669026;-0.08983748;1385469071190335000
1385469071197;-0.09659445;0.07222892;-0.07918483;1385469071195274001
1385469071203;-0.098724976;0.074359454;-0.06959745;1385469071200220001
1385469071209;-0.097659715;0.06903313;-0.057879545;1385469071205160001
1385469071212;-0.09233339;0.058380485;-0.048292164;1385469071210103001
1385469071218;-0.084876545;0.04453205;-0.046161637;1385469071215046001
1385469071222;-0.07848495;0.033879403;-0.036574256;1385469071219992001
1385469071227;-0.0742239;0.028553082;-0.038704786;1385469071224931001
1385469071233;-0.071028106;0.025357287;-0.042965844;1385469071229876001
1385469071237;-0.06996284;0.025357287;-0.042965844;1385469071234823001
1385469071242;-0.071028106;0.023226758;-0.046161637;1385469071239764001
1385469071247;-0.07315863;0.025357287;-0.046161637;1385469071244704001
1385469071252;-0.07635443;0.024292024;-0.05255322;1385469071249653001
1385469071259;-0.07741969;0.023226758;-0.05255322;1385469071254594001
1385469071261;-0.083811276;0.02109623;-0.05255322;1385469071259537001
1385469071267;-0.09020286;0.02109623;-0.054683752;1385469071264478001
1385469071272;-0.09233339;0.017900437;-0.05255322;1385469071269423001
1385469071277;-0.099790245;0.016835174;-0.048292164;1385469071274366001
1385469071285;-0.114703946;0.0189657;-0.044031106;1385469071279309001
1385469071287;-0.13068292;0.023226758;-0.031247934;1385469071284252001
1385469071293;-0.15092294;0.028553082;-0.023791082;1385469071289198001
