1385975222785;71.39;9329398133000
1385975223401;31.95;9332525444000
1385975224267;85.74;9333390232000
1385975248235;41.08;9357358539000
1385975249039;92.91;9358160923000
1385975331079;31.95;9440202904000
1385975331984;46.94;9441108278000
1385975337201;59.01;9446325412000
1385975340108;80.52;9449231977000
1385975350341;58.35;9459461973000
1385975360267;81.83;9469391096000
1385975377217;58.68;9486341473000
1385975378520;75.96;9487645072000
1385975383639;8.48;9492760245000
1385975383772;5.54;9492895878000
1385975385352;34.56;9494472435000
1385975386721;65.2;9495845648000
1385975387841;64.55;9496964648000
1385975393079;5.22;9502203446000
1385975395970;61.61;9505092335000
1385975408304;82.48;9517429048000
1385975487946;61.29;9597070397000
1385975491958;77.59;9601082710000
1385975720279;56.72;9829403908000
1385975752283;76.94;9861407204000
