1385468958638;0.03336781;-0.019383818;-0.14097017;1385468958431775000
1385468958640;0.041889925;-0.019383818;-0.1431007;1385468958481211000
1385468958640;0.047216248;-0.020449081;-0.14842702;1385468958486154001
1385468958640;0.051477306;-0.023644876;-0.15055755;1385468958491105000
1385468958641;0.05254257;-0.02257961;-0.15375334;1385468958496042001
1385468958642;0.051477306;-0.023644876;-0.15907967;1385468958500978000
1385468958643;0.047216248;-0.021514347;-0.16547126;1385468958505924001
1385468958643;0.041889925;-0.019383818;-0.1697323;1385468958510863000
1385468958644;0.034433074;-0.012992231;-0.17292811;1385468958515802001
1385468958644;0.024845695;-0.008731173;-0.17292811;1385468958520743000
1385468958645;0.015258315;-0.0012743226;-0.1697323;1385468958525724001
1385468958645;0.004605671;0.0061825286;-0.16653651;1385468958530643000
1385468958645;-0.0039164447;0.014704644;-0.1612102;1385468958535567001
1385468958646;-0.011373295;0.024292024;-0.14842702;1385468958540514000
1385468958646;-0.017764883;0.03494467;-0.1399049;1385468958545453001
1385468958647;-0.018830147;0.037075195;-0.13457859;1385468958550390000
1385468958647;-0.01989541;0.04027099;-0.12712173;1385468958555332001
1385468958647;-0.01989541;0.03494467;-0.12712173;1385468958560278001
1385468958648;-0.018830147;0.028553082;-0.12712173;1385468958565212001
1385468958648;-0.017764883;0.022161495;-0.13031752;1385468958570153001
1385468958648;-0.016699618;0.012574115;-0.13883965;1385468958575097001
1385468958649;-0.017764883;0.0029867352;-0.14416596;1385468958580045001
1385468958649;-0.018830147;-0.004470116;-0.15481861;1385468958584978001
1385468958650;-0.018830147;-0.009796438;-0.15694913;1385468958589930001
1385468958650;-0.017764883;-0.012992231;-0.1612102;1385468958594872001
1385468958650;-0.016699618;-0.011926967;-0.16334072;1385468958599805001
1385468958652;-0.018830147;-0.0076659094;-0.16334072;1385468958604747001
1385468958652;-0.020960676;0.0019214707;-0.16227546;1385468958609691001
1385468958653;-0.018830147;0.01150885;-0.15588388;1385468958614638001
1385468958653;-0.018830147;0.022161495;-0.15588388;1385468958619574001
1385468958653;-0.014569089;0.03494467;-0.15162282;1385468958624514001
1385468958715;-0.010308031;0.046662576;-0.14523123;1385468958629455001
1385468958715;-0.0028511803;0.0519889;-0.14842702;1385468958634396001
1385468958716;0.0067362;0.054119427;-0.15055755;1385468958639344001
1385468958717;0.015258315;0.055184692;-0.15268809;1385468958644286001
1385468958717;0.022715166;0.053054165;-0.14842702;1385468958649221001
1385468958718;0.026976224;0.046662576;-0.15162282;1385468958654160001
1385468958718;0.031237282;0.041336253;-0.14949228;1385468958659116001
1385468958718;0.031237282;0.036009934;-0.14416596;1385468958664043001
1385468958719;0.029106753;0.033879403;-0.14203544;1385468958668989001
1385468958719;0.026976224;0.03494467;-0.13244805;1385468958673928001
1385468958720;0.02378043;0.033879403;-0.128187;1385468958678880001
1385468958720;0.0216499;0.032814138;-0.12605646;1385468958683810001
1385468958732;0.0216499;0.03068361;-0.11433856;1385468958688751001
1385468958734;0.02378043;0.028553082;-0.11433856;1385468958693704001
1385468958735;0.02378043;0.027487816;-0.11114277;1385468958698637001
1385468958735;0.026976224;0.026422553;-0.10901224;1385468958703577001
1385468958736;0.025910959;0.031748876;-0.11433856;1385468958708529001
1385468958737;0.0216499;0.033879403;-0.11327329;1385468958713469001
1385468958754;0.018454108;0.03814046;-0.118599616;1385468958718404001
1385468958754;0.009931993;0.04453205;-0.116469085;1385468958723368001
1385468958756;0.0035404062;0.048793107;-0.11540382;1385468958728307001
1385468958757;-0.004981709;0.0519889;-0.118599616;1385468958733249001
1385468958757;-0.013503824;0.054119427;-0.1100775;1385468958738213001
1385468958758;-0.018830147;0.056249958;-0.11220803;1385468958743112001
1385468958758;-0.02202594;0.0519889;-0.11114277;1385468958748052001
1385468958760;-0.02202594;0.04453205;-0.103685915;1385468958752995001
1385468958765;-0.01989541;0.037075195;-0.101555385;1385468958757953001
1385468958770;-0.014569089;0.028553082;-0.09835959;1385468958762875001
1385468958775;-0.007112238;0.022161495;-0.09622906;1385468958767818001
1385468958780;0.0014098774;0.015769908;-0.0951638;1385468958772759001
1385468958785;0.010997257;0.0093783215;-0.099424854;1385468958777700001
1385468958790;0.0216499;0.0061825286;-0.10049012;1385468958782643001
1385468958798;0.029106753;0.005117264;-0.102620654;1385468958787582001
1385468958800;0.034433074;0.0019214707;-0.10901224;1385468958792532001
1385468958806;0.036563605;0.0029867352;-0.10794697;1385468958797464001
1385468958812;0.037628867;0.0061825286;-0.10901224;1385468958802405000
1385468958815;0.036563605;0.0093783215;-0.1100775;1385468958807348001
1385468958819;0.03336781;0.013639379;-0.103685915;1385468958812291000
1385468958825;0.03336781;0.015769908;-0.102620654;1385468958817233001
1385468958829;0.034433074;0.016835174;-0.09835959;1385468958822171000
1385468958834;0.036563605;0.014704644;-0.09622906;1385468958827118001
1385468958841;0.038694132;0.0093783215;-0.0951638;1385468958832058000
1385468958846;0.041889925;8.562063E-4;-0.088772215;1385468958836992001
1385468958850;0.04508572;-0.0055353804;-0.08983748;1385468958841946000
1385468958856;0.047216248;-0.010861702;-0.087706946;1385468958846876001
1385468958859;0.046150982;-0.01512276;-0.086641684;1385468958851815000
1385468958864;0.048281513;-0.02257961;-0.0951638;1385468958856759001
1385468958868;0.05041204;-0.026840668;-0.09835959;1385468958861701000
1385468958874;0.05254257;-0.025775405;-0.102620654;1385468958866641001
1385468958878;0.05999942;-0.025775405;-0.10901224;1385468958871583000
1385468958883;0.064260475;-0.023644876;-0.116469085;1385468958876528001
1385468958889;0.07171733;-0.019383818;-0.1249912;1385468958881468000
1385468958895;0.07917418;-0.017253289;-0.12925225;1385468958886411001
1385468958903;0.082369976;-0.011926967;-0.13031752;1385468958891355000
1385468958910;0.08663103;-0.006600645;-0.12392594;1385468958896300001
1385468958913;0.08663103;-0.002339587;-0.118599616;1385468958901248000
1385468958914;0.08450051;0.0040519997;-0.10901224;1385468958906179001
1385468958918;0.07597839;0.008313057;-0.09729433;1385468958911130000
1385468958923;0.066391006;0.013639379;-0.087706946;1385468958916053001
1385468958928;0.054673098;0.02109623;-0.07598904;1385468958920995000
1385468958933;0.039759398;0.026422553;-0.070662715;1385468958925936001
1385468958938;0.02378043;0.029618345;-0.06853219;1385468958930875000
1385468958943;0.009931993;0.026422553;-0.0653364;1385468958935815001
1385468958949;3.4461304E-4;0.017900437;-0.06746692;1385468958940758000
1385468958953;-0.0039164447;0.010443586;-0.072793245;1385468958945696001
1385468958958;-0.008177502;-0.0012743226;-0.0802501;1385468958950638000
1385468958964;-0.007112238;-0.01512276;-0.09303327;1385468958955581001
1385468958970;-0.0017859158;-0.028971197;-0.102620654;1385468958960526000
1385468958974;0.0067362;-0.038558576;-0.11114277;1385468958965465001
1385468958978;0.013127786;-0.047080692;-0.11114277;1385468958970409000
1385468958983;0.022715166;-0.05134175;-0.11540382;1385468958975342001
1385468958987;0.030172016;-0.050276488;-0.11327329;1385468958980281001
1385468958993;0.03336781;-0.047080692;-0.1100775;1385468958985222001
