1386081660119;0.014404297;-0.13061523;0.27549744;1386081659868267512
1386081660120;0.055023193;-0.13061523;0.27153015;1386081659878307795
1386081660122;0.06724548;-0.14741516;0.23976135;1386081659888744807
1386081660124;0.065093994;-0.17337036;0.20831299;1386081659898540949
1386081660125;0.05441284;-0.19169617;0.18447876;1386081659908550715
1386081660126;0.039749146;-0.21858215;0.16218567;1386081659918590998
1386081660131;0.037002563;-0.22407532;0.14355469;1386081659928692316
1386081660133;0.033340454;-0.22224426;0.12980652;1386081659938732600
1386081660134;0.01928711;-0.21736145;0.13407898;1386081659948803400
1386081660136;0.0028076172;-0.19200134;0.13867188;1386081659959362482
1386081660137;-0.0045166016;-0.17367554;0.14874268;1386081659968945002
1386081660138;-0.007583618;-0.12573242;0.14782715;1386081659979046320
1386081660139;-0.008804321;-0.1043396;0.16004944;1386081659989086604
1386081660141;0.010131836;-0.07899475;0.17562866;1386081659999157404
1386081660145;0.05105591;-0.05671692;0.181427;1386081660009289240
1386081660146;0.08892822;-0.036254883;0.18600464;1386081660019329523
1386081660147;0.116104126;0.0016174316;0.17288208;1386081660029430842
1386081660148;0.12771606;0.024536133;0.1737976;1386081660039440607
1386081660150;0.121917725;0.03981018;0.16737366;1386081660049511408
1386081660151;0.08984375;0.031555176;0.15882874;1386081660060070490
1386081660154;0.06295776;0.048355103;0.15821838;1386081660069683527
1386081660155;0.05014038;0.05722046;0.15577698;1386081660079723811
1386081660312;0.0415802;0.071258545;0.15516663;1386081660089794611
1386081660313;0.06448364;0.08256531;0.16859436;1386081660099895930
1386081660314;0.08770752;0.09234619;0.16798401;1386081660109966730
1386081660315;0.10939026;0.07432556;0.15209961;1386081660120007014
1386081660316;0.107559204;0.05445862;0.12644958;1386081660130138850
1386081660317;0.08862305;0.04408264;0.100494385;1386081660140148615
1386081660318;0.05441284;0.04560852;0.06933594;1386081660150219416
1386081660330;0.036087036;0.06271362;0.038482666;1386081660160778498
1386081660331;0.039138794;0.0789032;0.025344849;1386081660170361018
1386081660332;0.052886963;0.07463074;0.00579834;1386081660180462336
1386081660339;0.06448364;0.05354309;-0.012817383;1386081660190502619
1386081660340;0.095336914;0.057525635;-0.029312134;1386081660200573420
1386081660341;0.11793518;0.048355103;-0.03907776;1386081660210644221
1386081660342;0.13963318;0.05354309;-0.04396057;1386081660220745539
1386081660343;0.16345215;0.07676697;-0.050994873;1386081660230846857
1386081660344;0.18635559;0.10180664;-0.043045044;1386081660240856623
1386081660346;0.21202087;0.14089966;-0.040298462;1386081660250927424
1386081660346;0.2230072;0.14976501;-0.052825928;1386081660261486506
1386081660347;0.23980713;0.15708923;-0.05404663;1386081660271099543
1386081660349;0.24407959;0.15892029;-0.054351807;1386081660281139826
1386081660350;0.25935364;0.17755127;-0.057403564;1386081660291210627
1386081660350;0.2572174;0.17358398;-0.063201904;1386081660301281428
1386081660351;0.24928284;0.19221497;-0.055877686;1386081660311352229
1386081660469;0.24684143;0.19099426;-0.050689697;1386081660321453547
1386081660471;0.263031;0.19007874;-0.050689697;1386081660331554865
1386081660472;0.2587433;0.18611145;-0.04611206;1386081660341564631
1386081660473;0.25660706;0.19221497;-0.0519104;1386081660351635432
1386081660488;0.24562073;0.19221497;-0.065963745;1386081660362194514
