1385529772035;120.26537244849395;31.485507474591607;55.42464981003119;32.0;1385530012111
1385529773031;120.26537244849395;31.485507474591607;36.34099765907547;24.0;1385530013115
1385529774032;120.26537244849395;31.485507474591607;38.72666614967936;24.0;1385530013999
1385529775031;120.26537244849395;31.485507474591607;39.993475823581846;24.0;1385530014999
1385529775966;120.26537244849395;31.485507474591607;42.343518617068824;24.0;1385530015999
1385529776972;120.26537244849395;31.485507474591607;44.94735387047915;16.0;1385530016999
1385529777979;120.26537244849395;31.485507474591607;44.588995719135916;16.0;1385530017999
1385529778970;120.26537244849395;31.485507474591607;42.1708851540345;16.0;1385530018999
1385529779975;120.26537244849395;31.485507474591607;38.72965046634904;16.0;1385530020000
1385529780978;120.26537244849395;31.485507474591607;37.05478025980474;24.0;1385530021000
1385529781959;120.26537244849395;31.485507474591607;35.36886155590959;24.0;1385530022000
1385529782975;120.26537244849395;31.485507474591607;34.29056453220572;24.0;1385530023000
1385529783969;120.26537244849395;31.485507474591607;33.165759131196765;24.0;1385530024000
1385529784977;120.26537244849395;31.485507474591607;32.15137066460923;24.0;1385530025000
1385529785971;120.26537244849395;31.485507474591607;31.541682645823187;24.0;1385530026000
1385529786970;120.26537244849395;31.485507474591607;29.599685949132557;24.0;1385530027000
1385529787972;120.26537244849395;31.485507474591607;26.622913825415925;24.0;1385530028000
1385529788964;120.26537244849395;31.485507474591607;25.103910956561528;24.0;1385530029000
1385529789969;120.26537244849395;31.485507474591607;23.743677475339204;24.0;1385530030000
1385529790973;120.26537244849395;31.485507474591607;23.006887531355297;24.0;1385530031000
1385529791967;120.26541611367169;31.485613134670224;21.119147805584838;24.0;1385530032000
1385529792972;120.26541611367169;31.485613134670224;19.222973331749564;24.0;1385530033000
1385529793971;120.26541611367169;31.485613134670224;17.44879681462149;24.0;1385530034000
1385529794978;120.2654184758807;31.485716816609028;16.55330902073075;24.0;1385530035000
1385529795973;120.2654184758807;31.485716816609028;14.668930184780642;24.0;1385530036000
1385529796971;120.2654184758807;31.485716816609028;13.061030649115025;16.0;1385530037000
1385529797975;120.2654184758807;31.485716816609028;11.621154861470483;16.0;1385530038000
1385529798964;120.2654184758807;31.485716816609028;10.322397459502056;16.0;1385530039000
1385529799971;120.26545337275307;31.48581331811013;9.633759326818454;16.0;1385530040000
1385529802968;120.26547087443406;31.485865940441013;9.07254078955662;48.0;1385530043000
1385529803969;120.26547478253076;31.4858794813458;9.081547152632885;48.0;1385530044000
1385529804961;120.2654782315408;31.485892111839537;9.097423972082716;48.0;1385530045000
